timestamp,camera,tag_id,arm,x,y,z
2025-09-12T16:50:35.607Z,healthy,5,healthy,0.138727,-0.0325168,0.553651
2025-09-12T16:50:35.625Z,healthy,3,healthy,0.0366819,-0.00670686,0.660439
2025-09-12T16:50:35.626Z,healthy,4,healthy,0.0986787,-0.00868681,0.59444
2025-09-12T16:50:35.627Z,healthy,5,healthy,0.140246,-0.0316939,0.553301
2025-09-12T16:50:35.658Z,healthy,3,healthy,0.0373177,-0.00632078,0.660262
2025-09-12T16:50:35.659Z,healthy,4,healthy,0.0998065,-0.00805534,0.593687
2025-09-12T16:50:35.659Z,healthy,5,healthy,0.141382,-0.0308251,0.552096
2025-09-12T16:50:35.705Z,healthy,3,healthy,0.0379149,-0.00630103,0.659642
2025-09-12T16:50:35.706Z,healthy,4,healthy,0.100655,-0.00787726,0.593226
2025-09-12T16:50:35.707Z,healthy,5,healthy,0.142233,-0.0303911,0.550811
2025-09-12T16:50:35.725Z,healthy,3,healthy,0.0385605,-0.00610866,0.65899
2025-09-12T16:50:35.726Z,healthy,4,healthy,0.101521,-0.00778804,0.593058
2025-09-12T16:50:35.727Z,healthy,5,healthy,0.143302,-0.0303159,0.550609
2025-09-12T16:50:35.766Z,healthy,3,healthy,0.0392461,-0.00586588,0.658649
2025-09-12T16:50:35.767Z,healthy,4,healthy,0.102549,-0.00762814,0.592241
2025-09-12T16:50:35.768Z,healthy,5,healthy,0.144559,-0.0302176,0.550789
2025-09-12T16:50:35.797Z,healthy,3,healthy,0.0397913,-0.00583348,0.657378
2025-09-12T16:50:35.798Z,healthy,5,healthy,0.145554,-0.0301859,0.550193
2025-09-12T16:50:35.830Z,healthy,3,healthy,0.0401988,-0.00569402,0.656739
2025-09-12T16:50:35.832Z,healthy,4,healthy,0.104046,-0.00766784,0.592012
2025-09-12T16:50:35.832Z,healthy,5,healthy,0.146362,-0.0303817,0.549661
2025-09-12T16:50:35.858Z,healthy,3,healthy,0.0406174,-0.00553716,0.656612
2025-09-12T16:50:35.859Z,healthy,4,healthy,0.10441,-0.00759906,0.590548
2025-09-12T16:50:35.860Z,healthy,5,healthy,0.14694,-0.0303008,0.549328
2025-09-12T16:50:35.902Z,healthy,3,healthy,0.0409268,-0.00558427,0.656496
2025-09-12T16:50:35.904Z,healthy,4,healthy,0.105288,-0.00769148,0.591814
2025-09-12T16:50:35.904Z,healthy,5,healthy,0.14761,-0.0304564,0.549916
2025-09-12T16:50:35.922Z,healthy,3,healthy,0.0411249,-0.0057785,0.656198
2025-09-12T16:50:35.923Z,healthy,4,healthy,0.105486,-0.00795751,0.591376
2025-09-12T16:50:35.924Z,healthy,5,healthy,0.147948,-0.0308329,0.549564
2025-09-12T16:50:35.971Z,healthy,3,healthy,0.0411521,-0.00563933,0.655287
2025-09-12T16:50:35.973Z,healthy,4,healthy,0.105464,-0.0079343,0.590514
2025-09-12T16:50:35.973Z,healthy,5,healthy,0.148134,-0.0307787,0.548753
2025-09-12T16:50:35.991Z,healthy,3,healthy,0.0413467,-0.0053865,0.654144
2025-09-12T16:50:35.992Z,healthy,4,healthy,0.105985,-0.00758096,0.590413
2025-09-12T16:50:35.993Z,healthy,5,healthy,0.148413,-0.0303012,0.548157
2025-09-12T16:50:36.021Z,healthy,3,healthy,0.0418325,-0.00543637,0.654253
2025-09-12T16:50:36.022Z,healthy,4,healthy,0.112543,-0.00779159,0.616098
2025-09-12T16:50:36.023Z,healthy,5,healthy,0.149202,-0.0302371,0.54867
2025-09-12T16:50:36.054Z,healthy,3,healthy,0.0423772,-0.00548505,0.653271
2025-09-12T16:50:36.055Z,healthy,4,healthy,0.107064,-0.00756355,0.588752
2025-09-12T16:50:36.056Z,healthy,5,healthy,0.150318,-0.0303056,0.549107
2025-09-12T16:50:36.089Z,healthy,3,healthy,0.0429191,-0.00547472,0.653262
2025-09-12T16:50:36.091Z,healthy,4,healthy,0.108404,-0.00755036,0.591418
2025-09-12T16:50:36.091Z,healthy,5,healthy,0.151389,-0.0301992,0.548887
2025-09-12T16:50:36.121Z,healthy,3,healthy,0.0433756,-0.00557544,0.653065
2025-09-12T16:50:36.123Z,healthy,4,healthy,0.109043,-0.00757266,0.590733
2025-09-12T16:50:36.123Z,healthy,5,healthy,0.152332,-0.0303052,0.549102
2025-09-12T16:50:36.154Z,healthy,3,healthy,0.0439327,-0.00558331,0.652302
2025-09-12T16:50:36.155Z,healthy,4,healthy,0.109345,-0.0076306,0.588679
2025-09-12T16:50:36.155Z,healthy,5,healthy,0.152971,-0.0303271,0.548625
2025-09-12T16:50:36.206Z,healthy,3,healthy,0.044116,-0.00568158,0.650643
2025-09-12T16:50:36.208Z,healthy,4,healthy,0.109602,-0.0076445,0.587177
2025-09-12T16:50:36.209Z,healthy,5,healthy,0.152989,-0.0301954,0.546135
2025-09-12T16:50:36.228Z,healthy,3,healthy,0.0440705,-0.00559341,0.649866
2025-09-12T16:50:36.229Z,healthy,4,healthy,0.109772,-0.00752187,0.586879
2025-09-12T16:50:36.230Z,healthy,5,healthy,0.153168,-0.0301298,0.545596
2025-09-12T16:50:36.260Z,healthy,3,healthy,0.0441002,-0.0056238,0.650411
2025-09-12T16:50:36.261Z,healthy,4,healthy,0.1098,-0.00757258,0.586419
2025-09-12T16:50:36.261Z,healthy,5,healthy,0.153416,-0.0301583,0.545382
2025-09-12T16:50:36.289Z,healthy,3,healthy,0.0442481,-0.00572143,0.650049
2025-09-12T16:50:36.290Z,healthy,4,healthy,0.110216,-0.00772938,0.58745
2025-09-12T16:50:36.291Z,healthy,5,healthy,0.15369,-0.0302858,0.545708
2025-09-12T16:50:36.321Z,healthy,3,healthy,0.0447412,-0.0058314,0.651407
2025-09-12T16:50:36.322Z,healthy,4,healthy,0.11138,-0.00793052,0.5899
2025-09-12T16:50:36.323Z,healthy,5,healthy,0.154753,-0.0306608,0.547522
2025-09-12T16:50:36.353Z,healthy,3,healthy,0.045176,-0.00602715,0.651615
2025-09-12T16:50:36.354Z,healthy,4,healthy,0.111882,-0.00811764,0.589476
2025-09-12T16:50:36.355Z,healthy,5,healthy,0.155815,-0.0309264,0.548714
2025-09-12T16:50:36.389Z,healthy,3,healthy,0.0454822,-0.00586161,0.650847
2025-09-12T16:50:36.390Z,healthy,4,healthy,0.112184,-0.00807629,0.588552
2025-09-12T16:50:36.390Z,healthy,5,healthy,0.156633,-0.030886,0.54887
2025-09-12T16:50:36.421Z,healthy,3,healthy,0.0455448,-0.00566542,0.649641
2025-09-12T16:50:36.422Z,healthy,4,healthy,0.112446,-0.00803762,0.588948
2025-09-12T16:50:36.422Z,healthy,5,healthy,0.156948,-0.0308619,0.549514
2025-09-12T16:50:36.470Z,healthy,3,healthy,0.0454956,-0.00568702,0.650779
2025-09-12T16:50:36.471Z,healthy,4,healthy,0.113014,-0.0082817,0.591794
2025-09-12T16:50:36.472Z,healthy,5,healthy,0.158004,-0.0313672,0.553775
2025-09-12T16:50:36.491Z,healthy,3,healthy,0.0455567,-0.0053209,0.650874
2025-09-12T16:50:36.492Z,healthy,4,healthy,0.113453,-0.00824776,0.592567
2025-09-12T16:50:36.492Z,healthy,5,healthy,0.158606,-0.0315155,0.555102
2025-09-12T16:50:36.521Z,healthy,3,healthy,0.045448,-0.00490949,0.650491
2025-09-12T16:50:36.522Z,healthy,4,healthy,0.113765,-0.00806194,0.593158
2025-09-12T16:50:36.523Z,healthy,5,healthy,0.159135,-0.0315112,0.555966
2025-09-12T16:50:36.570Z,healthy,3,healthy,0.0451617,-0.00434623,0.650053
2025-09-12T16:50:36.572Z,healthy,4,healthy,0.11366,-0.00773733,0.592945
2025-09-12T16:50:36.572Z,healthy,5,healthy,0.159344,-0.0313794,0.556342
2025-09-12T16:50:36.590Z,healthy,3,healthy,0.0448378,-0.0036186,0.650513
2025-09-12T16:50:36.591Z,healthy,4,healthy,0.113376,-0.00724673,0.592706
2025-09-12T16:50:36.591Z,healthy,5,healthy,0.159176,-0.0309423,0.556733
2025-09-12T16:50:36.620Z,healthy,3,healthy,0.0444122,-0.00304779,0.650137
2025-09-12T16:50:36.621Z,healthy,4,healthy,0.113284,-0.0068571,0.59331
2025-09-12T16:50:36.621Z,healthy,5,healthy,0.158595,-0.0305426,0.556356
2025-09-12T16:50:36.669Z,healthy,3,healthy,0.0440311,-0.00279747,0.649954
2025-09-12T16:50:36.670Z,healthy,4,healthy,0.112871,-0.00664606,0.593191
2025-09-12T16:50:36.671Z,healthy,5,healthy,0.157959,-0.0304055,0.555659
2025-09-12T16:50:36.690Z,healthy,3,healthy,0.0436498,-0.00249073,0.65002
2025-09-12T16:50:36.692Z,healthy,4,healthy,0.112513,-0.00638628,0.593653
2025-09-12T16:50:36.692Z,healthy,5,healthy,0.157522,-0.0300915,0.555102
2025-09-12T16:50:36.721Z,healthy,3,healthy,0.0433587,-0.00220592,0.649706
2025-09-12T16:50:36.722Z,healthy,4,healthy,0.112393,-0.00591372,0.594014
2025-09-12T16:50:36.723Z,healthy,5,healthy,0.157395,-0.0295115,0.555184
2025-09-12T16:50:36.754Z,healthy,3,healthy,0.0432052,-0.00200606,0.649708
2025-09-12T16:50:36.755Z,healthy,4,healthy,0.112364,-0.00559649,0.594479
2025-09-12T16:50:36.756Z,healthy,5,healthy,0.157407,-0.0291665,0.555759
2025-09-12T16:50:36.789Z,healthy,3,healthy,0.0432503,-0.00198043,0.650194
2025-09-12T16:50:36.790Z,healthy,4,healthy,0.112385,-0.00555208,0.594874
2025-09-12T16:50:36.791Z,healthy,5,healthy,0.157481,-0.0290508,0.556265
2025-09-12T16:50:36.821Z,healthy,3,healthy,0.0433062,-0.0020572,0.650861
2025-09-12T16:50:36.822Z,healthy,4,healthy,0.112607,-0.00559799,0.595723
2025-09-12T16:50:36.823Z,healthy,5,healthy,0.157771,-0.0290974,0.557063
2025-09-12T16:50:36.869Z,healthy,3,healthy,0.0433436,-0.00215347,0.651051
2025-09-12T16:50:36.871Z,healthy,4,healthy,0.112715,-0.00568481,0.596144
2025-09-12T16:50:36.872Z,healthy,5,healthy,0.158065,-0.0292907,0.55773
2025-09-12T16:50:36.890Z,healthy,3,healthy,0.0433119,-0.00209832,0.651075
2025-09-12T16:50:36.891Z,healthy,4,healthy,0.112692,-0.00572602,0.596293
2025-09-12T16:50:36.892Z,healthy,5,healthy,0.158123,-0.0293347,0.557943
2025-09-12T16:50:36.921Z,healthy,3,healthy,0.0432846,-0.00206218,0.651007
2025-09-12T16:50:36.922Z,healthy,4,healthy,0.112741,-0.00567213,0.596368
2025-09-12T16:50:36.923Z,healthy,5,healthy,0.158098,-0.0292329,0.558159
2025-09-12T16:50:36.969Z,healthy,3,healthy,0.0432972,-0.00203792,0.651015
2025-09-12T16:50:36.971Z,healthy,4,healthy,0.112846,-0.00568662,0.596674
2025-09-12T16:50:36.972Z,healthy,5,healthy,0.158173,-0.0293467,0.558504
2025-09-12T16:50:36.990Z,healthy,3,healthy,0.0433896,-0.00205463,0.651038
2025-09-12T16:50:36.991Z,healthy,4,healthy,0.112919,-0.00579519,0.596655
2025-09-12T16:50:36.991Z,healthy,5,healthy,0.15837,-0.0294811,0.55871
2025-09-12T16:50:37.021Z,healthy,3,healthy,0.0435045,-0.00198535,0.651159
2025-09-12T16:50:37.022Z,healthy,4,healthy,0.113083,-0.00577915,0.596729
2025-09-12T16:50:37.023Z,healthy,5,healthy,0.158697,-0.0295106,0.559085
2025-09-12T16:50:37.069Z,healthy,3,healthy,0.0435781,-0.0018603,0.650948
2025-09-12T16:50:37.071Z,healthy,4,healthy,0.113202,-0.00571119,0.596636
2025-09-12T16:50:37.072Z,healthy,5,healthy,0.158862,-0.0295286,0.559219
2025-09-12T16:50:37.090Z,healthy,3,healthy,0.0436496,-0.00178129,0.6513
2025-09-12T16:50:37.091Z,healthy,4,healthy,0.113221,-0.00571289,0.596433
2025-09-12T16:50:37.092Z,healthy,5,healthy,0.15897,-0.0295731,0.559543
2025-09-12T16:50:37.121Z,healthy,3,healthy,0.0436475,-0.00157679,0.651032
2025-09-12T16:50:37.122Z,healthy,4,healthy,0.113183,-0.00552224,0.596031
2025-09-12T16:50:37.123Z,healthy,5,healthy,0.159078,-0.0293986,0.559848
2025-09-12T16:50:37.168Z,healthy,3,healthy,0.0435993,-0.00126814,0.651174
2025-09-12T16:50:37.170Z,healthy,4,healthy,0.113232,-0.00523544,0.596227
2025-09-12T16:50:37.171Z,healthy,5,healthy,0.159091,-0.0291218,0.559714
2025-09-12T16:50:37.191Z,healthy,3,healthy,0.0435094,-0.00110679,0.651497
2025-09-12T16:50:37.192Z,healthy,4,healthy,0.113179,-0.00510479,0.596377
2025-09-12T16:50:37.192Z,healthy,5,healthy,0.159122,-0.0290023,0.559885
2025-09-12T16:50:37.222Z,healthy,3,healthy,0.0433458,-0.000963511,0.651148
2025-09-12T16:50:37.223Z,healthy,4,healthy,0.112969,-0.00499707,0.596047
2025-09-12T16:50:37.223Z,healthy,5,healthy,0.159022,-0.028912,0.560059
2025-09-12T16:50:37.266Z,healthy,3,healthy,0.043137,-0.000728508,0.650867
2025-09-12T16:50:37.268Z,healthy,4,healthy,0.112816,-0.0047687,0.596169
2025-09-12T16:50:37.269Z,healthy,5,healthy,0.158735,-0.0287076,0.5599
2025-09-12T16:50:37.290Z,healthy,3,healthy,0.0430238,-0.000527381,0.651132
2025-09-12T16:50:37.291Z,healthy,4,healthy,0.112679,-0.00454684,0.596149
2025-09-12T16:50:37.292Z,healthy,5,healthy,0.158402,-0.028415,0.559384
2025-09-12T16:50:37.322Z,healthy,3,healthy,0.0428763,-0.000506814,0.651304
2025-09-12T16:50:37.323Z,healthy,4,healthy,0.112462,-0.00450637,0.59617
2025-09-12T16:50:37.323Z,healthy,5,healthy,0.15824,-0.0283775,0.559474
2025-09-12T16:50:37.369Z,healthy,3,healthy,0.0426318,-0.000506933,0.651341
2025-09-12T16:50:37.371Z,healthy,4,healthy,0.112144,-0.00445658,0.596231
2025-09-12T16:50:37.371Z,healthy,5,healthy,0.157905,-0.0283704,0.55929
2025-09-12T16:50:37.390Z,healthy,3,healthy,0.0423137,-0.000253878,0.651007
2025-09-12T16:50:37.391Z,healthy,4,healthy,0.111736,-0.00418286,0.595796
2025-09-12T16:50:37.392Z,healthy,5,healthy,0.157501,-0.0280147,0.559122
2025-09-12T16:50:37.421Z,healthy,3,healthy,0.0420161,-8.23246e-05,0.651602
2025-09-12T16:50:37.422Z,healthy,4,healthy,0.111299,-0.00395781,0.595448
2025-09-12T16:50:37.423Z,healthy,5,healthy,0.156967,-0.0277333,0.558822
2025-09-12T16:50:37.469Z,healthy,3,healthy,0.0416048,-6.86868e-05,0.651897
2025-09-12T16:50:37.470Z,healthy,4,healthy,0.110781,-0.00391221,0.595567
2025-09-12T16:50:37.471Z,healthy,5,healthy,0.156442,-0.0276883,0.558861
2025-09-12T16:50:37.490Z,healthy,3,healthy,0.0411787,-1.89444e-05,0.652208
2025-09-12T16:50:37.491Z,healthy,4,healthy,0.110363,-0.0038875,0.59623
2025-09-12T16:50:37.492Z,healthy,5,healthy,0.15581,-0.0276352,0.558605
2025-09-12T16:50:37.521Z,healthy,3,healthy,0.0408251,-9.98928e-05,0.653054
2025-09-12T16:50:37.523Z,healthy,4,healthy,0.109987,-0.00396199,0.596841
2025-09-12T16:50:37.523Z,healthy,5,healthy,0.155322,-0.0277534,0.558932
2025-09-12T16:50:37.569Z,healthy,3,healthy,0.0403751,-0.000195676,0.652939
2025-09-12T16:50:37.571Z,healthy,4,healthy,0.109332,-0.00406041,0.596682
2025-09-12T16:50:37.571Z,healthy,5,healthy,0.154654,-0.0278953,0.558939
2025-09-12T16:50:37.591Z,healthy,3,healthy,0.039788,-0.000107733,0.652842
2025-09-12T16:50:37.592Z,healthy,4,healthy,0.108295,-0.00400501,0.59534
2025-09-12T16:50:37.592Z,healthy,5,healthy,0.153662,-0.0278297,0.558381
2025-09-12T16:50:37.621Z,healthy,3,healthy,0.0390864,-2.40962e-06,0.653099
2025-09-12T16:50:37.622Z,healthy,4,healthy,0.107421,-0.00386394,0.595392
2025-09-12T16:50:37.623Z,healthy,5,healthy,0.152506,-0.0276908,0.557877
2025-09-12T16:50:37.669Z,healthy,3,healthy,0.038427,0.000187192,0.653236
2025-09-12T16:50:37.670Z,healthy,4,healthy,0.106564,-0.00363839,0.595791
2025-09-12T16:50:37.671Z,healthy,5,healthy,0.151091,-0.0274054,0.556625
2025-09-12T16:50:37.690Z,healthy,3,healthy,0.0378447,0.000376827,0.653658
2025-09-12T16:50:37.691Z,healthy,4,healthy,0.105505,-0.00338838,0.594752
2025-09-12T16:50:37.692Z,healthy,5,healthy,0.149859,-0.0270544,0.555898
2025-09-12T16:50:37.722Z,healthy,3,healthy,0.0373501,0.000450628,0.653859
2025-09-12T16:50:37.723Z,healthy,4,healthy,0.104782,-0.00315909,0.594453
2025-09-12T16:50:37.724Z,healthy,5,healthy,0.148832,-0.0266992,0.555118
2025-09-12T16:50:37.753Z,healthy,3,healthy,0.0369433,0.000495917,0.654372
2025-09-12T16:50:37.755Z,healthy,4,healthy,0.104427,-0.00303438,0.595723
2025-09-12T16:50:37.755Z,healthy,5,healthy,0.148251,-0.0265336,0.555175
2025-09-12T16:50:37.790Z,healthy,3,healthy,0.0366573,0.000445462,0.65491
2025-09-12T16:50:37.791Z,healthy,4,healthy,0.104102,-0.0031035,0.596617
2025-09-12T16:50:37.791Z,healthy,5,healthy,0.147796,-0.0265747,0.555311
2025-09-12T16:50:37.822Z,healthy,3,healthy,0.0364713,0.000307143,0.655598
2025-09-12T16:50:37.823Z,healthy,4,healthy,0.103936,-0.00336842,0.597433
2025-09-12T16:50:37.823Z,healthy,5,healthy,0.147489,-0.0268999,0.555948
2025-09-12T16:50:37.869Z,healthy,3,healthy,0.0364176,-0.000120355,0.657293
2025-09-12T16:50:37.871Z,healthy,4,healthy,0.103907,-0.00403461,0.598245
2025-09-12T16:50:37.871Z,healthy,5,healthy,0.147768,-0.0277685,0.558449
2025-09-12T16:50:37.890Z,healthy,3,healthy,0.0364174,-0.00086183,0.657826
2025-09-12T16:50:37.891Z,healthy,4,healthy,0.104312,-0.00532167,0.600683
2025-09-12T16:50:37.891Z,healthy,5,healthy,0.148668,-0.029506,0.562365
2025-09-12T16:50:37.922Z,healthy,3,healthy,0.0368559,-0.00171449,0.658873
2025-09-12T16:50:37.923Z,healthy,4,healthy,0.105242,-0.00696843,0.603209
2025-09-12T16:50:37.924Z,healthy,5,healthy,0.148883,-0.0316749,0.561947
2025-09-12T16:50:37.968Z,healthy,3,healthy,0.0375785,-0.00272984,0.660307
2025-09-12T16:50:37.969Z,healthy,4,healthy,0.106576,-0.00885288,0.605858
2025-09-12T16:50:37.970Z,healthy,5,healthy,0.150527,-0.0342343,0.565653
2025-09-12T16:50:37.989Z,healthy,3,healthy,0.0381902,-0.00384598,0.662222
2025-09-12T16:50:37.990Z,healthy,4,healthy,0.107859,-0.0111671,0.609074
2025-09-12T16:50:37.990Z,healthy,5,healthy,0.154325,-0.0377158,0.577528
2025-09-12T16:50:38.022Z,healthy,3,healthy,0.0385278,-0.00514258,0.664062
2025-09-12T16:50:38.023Z,healthy,4,healthy,0.108463,-0.0137335,0.610813
2025-09-12T16:50:38.024Z,healthy,5,healthy,0.153956,-0.0408076,0.575632
2025-09-12T16:50:38.054Z,healthy,3,healthy,0.0385309,-0.00658627,0.665583
2025-09-12T16:50:38.055Z,healthy,4,healthy,0.108643,-0.0165879,0.612239
2025-09-12T16:50:38.055Z,healthy,5,healthy,0.15496,-0.0450317,0.581514
2025-09-12T16:50:38.100Z,healthy,3,healthy,0.0382797,-0.00843996,0.668879
2025-09-12T16:50:38.102Z,healthy,4,healthy,0.108409,-0.0200751,0.614012
2025-09-12T16:50:38.103Z,healthy,5,healthy,0.153689,-0.0493994,0.581306
2025-09-12T16:50:38.122Z,healthy,3,healthy,0.0376927,-0.010709,0.67164
2025-09-12T16:50:38.168Z,healthy,3,healthy,0.0369306,-0.0132371,0.671843
2025-09-12T16:50:38.191Z,healthy,3,healthy,0.0361218,-0.0159863,0.671614
2025-09-12T16:50:38.321Z,healthy,3,healthy,0.0319165,-0.0261241,0.66994
2025-09-12T16:50:38.366Z,healthy,3,healthy,0.0306679,-0.0281187,0.671045
2025-09-12T16:50:38.393Z,healthy,3,healthy,0.0290967,-0.0300572,0.672178
2025-09-12T16:50:38.496Z,healthy,3,healthy,0.0232421,-0.0341457,0.676059
2025-09-12T16:50:38.529Z,healthy,3,healthy,0.0208381,-0.0350681,0.674623
2025-09-12T16:50:38.584Z,healthy,3,healthy,0.0159247,-0.03716,0.676165
2025-09-12T16:50:38.636Z,healthy,3,healthy,0.0135997,-0.0380748,0.673836
2025-09-12T16:50:38.657Z,healthy,3,healthy,0.0118594,-0.0387332,0.672167
2025-09-12T16:50:38.695Z,healthy,3,healthy,0.0105152,-0.0393555,0.672128
2025-09-12T16:50:38.697Z,healthy,5,healthy,0.0827323,-0.150931,0.61805
2025-09-12T16:50:38.724Z,healthy,3,healthy,0.00948779,-0.039927,0.672037
2025-09-12T16:50:38.726Z,healthy,4,healthy,0.0608287,-0.0971175,0.634015
2025-09-12T16:50:38.727Z,healthy,5,healthy,0.0809975,-0.152263,0.618945
2025-09-12T16:50:38.765Z,healthy,3,healthy,0.00889996,-0.0402086,0.671202
2025-09-12T16:50:38.766Z,healthy,4,healthy,0.0601831,-0.0973695,0.633885
2025-09-12T16:50:38.768Z,healthy,5,healthy,0.0804725,-0.15241,0.618759
2025-09-12T16:50:38.785Z,healthy,3,healthy,0.00864444,-0.0403211,0.671535
2025-09-12T16:50:38.787Z,healthy,4,healthy,0.0606065,-0.0967528,0.633628
2025-09-12T16:50:38.788Z,healthy,5,healthy,0.0813803,-0.151742,0.618894
2025-09-12T16:50:38.820Z,healthy,3,healthy,0.00859363,-0.0401348,0.670723
2025-09-12T16:50:38.821Z,healthy,5,healthy,0.0832468,-0.150354,0.618235
2025-09-12T16:50:38.865Z,healthy,3,healthy,0.00875411,-0.0396123,0.6701
2025-09-12T16:50:38.885Z,healthy,3,healthy,0.00909304,-0.0385555,0.669003
2025-09-12T16:50:38.919Z,healthy,3,healthy,0.0094607,-0.0370936,0.667922
2025-09-12T16:50:38.965Z,healthy,3,healthy,0.00979116,-0.035368,0.666029
2025-09-12T16:50:38.985Z,healthy,3,healthy,0.00995173,-0.0335531,0.664542
2025-09-12T16:50:39.018Z,healthy,3,healthy,0.00976125,-0.0318178,0.66268
2025-09-12T16:50:39.050Z,healthy,3,healthy,0.00930213,-0.0303876,0.661388
2025-09-12T16:50:39.099Z,healthy,3,healthy,0.00883493,-0.0290049,0.658265
2025-09-12T16:50:39.127Z,healthy,3,healthy,0.00847971,-0.0276909,0.655683
2025-09-12T16:50:39.152Z,healthy,3,healthy,0.00806255,-0.0264693,0.653072
2025-09-12T16:50:39.197Z,healthy,3,healthy,0.00766922,-0.0255238,0.651456
2025-09-12T16:50:39.265Z,healthy,3,healthy,0.00770231,-0.0238006,0.649201
2025-09-12T16:50:39.567Z,healthy,3,healthy,0.00640457,0.00740608,0.630274
2025-09-12T16:50:39.615Z,healthy,3,healthy,0.00299203,0.0140625,0.619581
2025-09-12T16:50:39.665Z,healthy,3,healthy,0.00142361,0.0167116,0.616968
2025-09-12T16:50:39.686Z,healthy,3,healthy,5.47126e-05,0.0188269,0.612067
2025-09-12T16:50:39.687Z,healthy,4,healthy,0.0421862,0.0690992,0.540841
2025-09-12T16:50:39.718Z,healthy,4,healthy,0.0417903,0.0713907,0.548201
2025-09-12T16:50:39.719Z,healthy,5,healthy,0.0784034,0.0898353,0.492536
2025-09-12T16:50:39.766Z,healthy,3,healthy,0.000377306,0.0194063,0.610704
