timestamp,camera,tag_id,arm,x,y,z
2025-09-12T16:50:36.747Z,impacted,2,impacted,-0.0624877,0.050128,0.713373
2025-09-12T16:50:36.748Z,impacted,8,impacted,-0.129142,0.0424992,0.697293
2025-09-12T16:50:36.781Z,impacted,0,impacted,-0.227525,0.0557738,0.709577
2025-09-12T16:50:36.782Z,impacted,2,impacted,-0.0625802,0.0501219,0.713418
2025-09-12T16:50:36.783Z,impacted,8,impacted,-0.129178,0.0423915,0.696522
2025-09-12T16:50:36.813Z,impacted,0,impacted,-0.227879,0.0557078,0.710151
2025-09-12T16:50:36.814Z,impacted,2,impacted,-0.0624638,0.049817,0.711341
2025-09-12T16:50:36.815Z,impacted,8,impacted,-0.129275,0.0422486,0.696853
2025-09-12T16:50:36.854Z,impacted,0,impacted,-0.227865,0.0556179,0.709543
2025-09-12T16:50:36.857Z,impacted,2,impacted,-0.0624956,0.0497193,0.711111
2025-09-12T16:50:36.858Z,impacted,8,impacted,-0.129304,0.0422093,0.696673
2025-09-12T16:50:36.881Z,impacted,0,impacted,-0.227859,0.0556515,0.708957
2025-09-12T16:50:36.883Z,impacted,2,impacted,-0.0624862,0.049734,0.71024
2025-09-12T16:50:36.883Z,impacted,8,impacted,-0.129349,0.0422289,0.696296
2025-09-12T16:50:36.913Z,impacted,0,impacted,-0.227509,0.0555572,0.70737
2025-09-12T16:50:36.914Z,impacted,2,impacted,-0.0625009,0.0498104,0.70997
2025-09-12T16:50:36.915Z,impacted,8,impacted,-0.129337,0.0422422,0.695967
2025-09-12T16:50:36.953Z,impacted,0,impacted,-0.227529,0.0556351,0.707029
2025-09-12T16:50:36.956Z,impacted,2,impacted,-0.0625689,0.0499055,0.710636
2025-09-12T16:50:36.958Z,impacted,8,impacted,-0.129311,0.0422765,0.695666
2025-09-12T16:50:36.981Z,impacted,0,impacted,-0.226811,0.0555935,0.704438
2025-09-12T16:50:36.983Z,impacted,2,impacted,-0.0626232,0.0500338,0.712162
2025-09-12T16:50:36.983Z,impacted,8,impacted,-0.12924,0.0423396,0.695293
2025-09-12T16:50:37.013Z,impacted,0,impacted,-0.226861,0.055875,0.704305
2025-09-12T16:50:37.014Z,impacted,2,impacted,-0.0627447,0.0503409,0.716033
2025-09-12T16:50:37.015Z,impacted,8,impacted,-0.129154,0.042544,0.695267
2025-09-12T16:50:37.054Z,impacted,0,impacted,-0.227338,0.0563504,0.705467
2025-09-12T16:50:37.057Z,impacted,2,impacted,-0.0628369,0.0506655,0.715737
2025-09-12T16:50:37.058Z,impacted,8,impacted,-0.129035,0.0427617,0.694675
2025-09-12T16:50:37.081Z,impacted,0,impacted,-0.226674,0.0563755,0.702847
2025-09-12T16:50:37.083Z,impacted,2,impacted,-0.0627251,0.0507292,0.714423
2025-09-12T16:50:37.083Z,impacted,8,impacted,-0.129024,0.0428625,0.694342
2025-09-12T16:50:37.113Z,impacted,0,impacted,-0.226543,0.0566247,0.701745
2025-09-12T16:50:37.114Z,impacted,2,impacted,-0.0625305,0.0507695,0.711495
2025-09-12T16:50:37.115Z,impacted,8,impacted,-0.128973,0.0430458,0.693651
2025-09-12T16:50:37.153Z,impacted,0,impacted,-0.227065,0.0569376,0.702677
2025-09-12T16:50:37.155Z,impacted,2,impacted,-0.0628555,0.0512278,0.71439
2025-09-12T16:50:37.157Z,impacted,8,impacted,-0.129109,0.0433143,0.693673
2025-09-12T16:50:37.182Z,impacted,0,impacted,-0.227545,0.0571526,0.70337
2025-09-12T16:50:37.183Z,impacted,2,impacted,-0.0632138,0.0515835,0.716941
2025-09-12T16:50:37.184Z,impacted,8,impacted,-0.129198,0.0434295,0.693312
2025-09-12T16:50:37.213Z,impacted,0,impacted,-0.227576,0.0572981,0.702728
2025-09-12T16:50:37.214Z,impacted,2,impacted,-0.0635489,0.0518118,0.718571
2025-09-12T16:50:37.215Z,impacted,8,impacted,-0.129283,0.0435401,0.692839
2025-09-12T16:50:37.252Z,impacted,0,impacted,-0.227758,0.0575139,0.702772
2025-09-12T16:50:37.254Z,impacted,2,impacted,-0.0644747,0.0525699,0.72695
2025-09-12T16:50:37.256Z,impacted,8,impacted,-0.129372,0.0437197,0.692399
2025-09-12T16:50:37.281Z,impacted,0,impacted,-0.22815,0.057697,0.703894
2025-09-12T16:50:37.283Z,impacted,2,impacted,-0.0642122,0.0524269,0.722131
2025-09-12T16:50:37.284Z,impacted,8,impacted,-0.129514,0.0438491,0.692498
2025-09-12T16:50:37.313Z,impacted,0,impacted,-0.228236,0.0576114,0.70388
2025-09-12T16:50:37.314Z,impacted,2,impacted,-0.0643377,0.052361,0.721333
2025-09-12T16:50:37.315Z,impacted,8,impacted,-0.12989,0.0438426,0.69378
2025-09-12T16:50:37.354Z,impacted,0,impacted,-0.228751,0.0576035,0.704936
2025-09-12T16:50:37.356Z,impacted,2,impacted,-0.0644286,0.0521541,0.719673
2025-09-12T16:50:37.358Z,impacted,8,impacted,-0.130601,0.0439419,0.696258
